metric,lens,percentile,elite90_flag,low15_flag,playbook_lens,stat_category,signal
usage,pos_all,41.7,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,66.1,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,66.0,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,12.4,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,14.4,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,7.9,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,79.0,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,33.8,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,25.5,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,48.5,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,56.3,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,10.5,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,57.4,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,3.3,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,37.6,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,71.8,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,72.0,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,64.4,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,69.6,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,51.0,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,17.5,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,17.1,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,9.8,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,20.8,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,22.4,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,80.4,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,93.3,1,0,Lineup Optimization,Scoring / Role,ELITE (>=90th)
usage,pos_all,9.8,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,37.2,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,50.0,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,43.8,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,67.6,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,23.6,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,45.7,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,5.9,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,5.6,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,24.7,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,6.4,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,34.4,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,10.1,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,36.5,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,43.4,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,21.9,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,1.5,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,40.7,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,14.6,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,58.9,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,52.1,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,47.8,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,38.3,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,97.0,1,0,Lineup Optimization,Scoring / Role,ELITE (>=90th)
usage,pos_all,5.3,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,98.9,1,0,Lineup Optimization,Scoring / Role,ELITE (>=90th)
usage,pos_all,51.1,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,6.8,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,4.4,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,46.4,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,28.6,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,48.4,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,1.5,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,24.5,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,69.1,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,23.3,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,3.9,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,50.0,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,56.4,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,6.2,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,2.7,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,13.1,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,2.5,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,13.5,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,37.8,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,38.3,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,62.6,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,59.7,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,6.7,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,68.9,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,62.1,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,11.8,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,53.0,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,18.4,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,19.1,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,7.4,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,31.4,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,50.1,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,14.0,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,46.2,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,15.6,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,21.6,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,32.5,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,3.8,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,72.4,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,55.9,0,0,Lineup Optimization,Scoring / Role,Neutral
usage,pos_all,0.0,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,0.1,0,1,Lineup Optimization,Scoring / Role,CONCERN (<=15th)
usage,pos_all,23.0,0,0,Lineup Optimization,Scoring / Role,Neutral
ts,pos_all,41.2,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,28.2,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,81.3,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,83.7,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,48.6,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,57.9,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,41.3,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,91.9,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,40.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,96.7,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,99.5,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,56.8,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,58.3,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,90.9,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,82.1,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,63.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,53.4,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,90.3,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,74.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,28.6,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,88.5,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,86.8,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,38.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,32.9,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,62.7,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,43.3,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,60.1,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,91.0,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,83.1,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,87.3,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,17.1,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,33.5,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,53.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,95.1,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,8.9,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,74.3,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,79.6,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,73.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,15.3,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,77.6,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,19.2,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,34.6,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,18.4,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,25.8,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,68.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,6.4,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,80.6,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,98.3,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,39.4,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,84.5,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,80.5,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,64.9,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,14.8,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,18.4,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,4.4,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,8.0,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,49.4,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,13.0,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,23.2,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,27.9,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,75.8,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,13.8,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,23.6,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,48.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,53.4,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,94.0,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,34.8,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,70.3,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,13.0,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,44.5,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,71.7,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,12.3,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,79.4,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,6.0,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,2.3,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,58.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,15.4,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,14.1,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,41.2,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,70.4,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,10.9,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,28.7,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,2.1,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,83.1,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,59.2,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,65.5,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,99.1,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,71.9,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,23.7,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,38.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,20.8,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,44.1,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,61.8,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,27.3,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,38.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,70.4,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,2.3,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,95.5,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,1.5,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,6.5,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,54.4,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,8.3,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,97.7,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,3.4,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,0.8,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,25.3,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,81.3,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,69.2,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,21.2,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,1.7,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,32.7,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,3.1,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,0.8,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,90.3,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,17.7,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,0.9,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,8.6,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,5.3,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,33.5,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,60.1,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,67.7,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,92.9,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,92.7,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,5.7,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,8.0,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,87.3,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,1.2,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,0.1,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,31.6,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,14.8,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,3.7,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,4.9,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,3.0,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,88.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,3.0,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,67.7,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,2.3,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,97.7,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,4.8,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,1.3,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,0.2,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,42.4,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,84.7,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,50.6,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,61.5,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,86.4,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,46.2,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,55.1,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,76.4,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,48.6,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,35.6,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,25.6,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,65.4,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,94.9,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,53.6,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,36.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,46.2,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,46.2,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,69.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,60.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,73.1,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,69.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,62.7,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,93.6,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,95.2,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,11.1,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,19.7,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,69.2,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,50.2,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,64.2,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,7.3,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,95.9,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,77.8,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,15.5,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,71.9,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,36.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,66.8,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,83.1,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,28.2,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,69.5,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,56.8,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,76.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,17.1,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,10.9,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,51.7,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,38.8,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,89.3,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,63.1,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,31.1,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,94.8,1,0,Lineup Optimization,Scoring / Efficiency,ELITE (>=90th)
ts,pos_all,86.0,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,23.7,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,4.4,0,1,Lineup Optimization,Scoring / Efficiency,CONCERN (<=15th)
ts,pos_all,24.9,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,48.6,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,70.4,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,34.6,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
ts,pos_all,32.9,0,0,Lineup Optimization,Scoring / Efficiency,Neutral
